trial_nr	onset	event_type	phase	response	nr_frames	occluder_exit	onset_abs	duration
14	117.98151120833063	occluder	2		89		120.75766145833768	0.7422137083340203
14	118.72372491666465	ball_movement	3		361	0.788034416662	121.4998751666717	3.0075776250014314
14	121.73130254166608	iti	4		304		124.50745279167313	2.5333038749959087
15	124.26460641666199	fixation	0		61		127.04075666666904	0.5085372083412949
15	124.77314362500329	interactor	1		149		127.54929387501033	1.241845500000636
15	126.01498912500392	occluder	2		90		128.79113937501097	0.7501057500048773
15	126.7650948750088	ball_movement	3		361	0.738634000008	129.54124512501585	3.007831291659386
15	129.77292616666819	iti	4		123		132.54907641667523	1.0250688333326252
16	130.7979950000008	fixation	0		60		133.57414525000786	0.5001596666697878
16	131.2981546666706	interactor	1		150		134.07430491667765	1.2532344166684197
16	132.55138908333902	occluder	2		90		135.32753933334607	0.7500280833337456
16	133.30141716667276	ball_movement	3		360	0.772749541677	136.0775674166798	2.993212749992381
16	136.29462991666514	iti	4		138		139.0707801666722	1.1532684166741092
17	137.44789833333925	fixation	0		61		140.2240485833463	0.5082605416682782
17	137.95615887500753	interactor	1		149		140.73230912501458	1.2418696666572941
17	139.19802854166483	occluder	2		91		141.97417879167187	0.7588360000081593
17	139.95686454167299	ball_movement	3		352	0.849933583333	142.73301479168003	2.9909592916665133
17	142.9478238333395	iti	4		144		145.72397408334655	1.2036642083257902
18	144.1514880416653	fixation	0		60		146.92763829167234	0.496480125002563
18	144.64796816666785	interactor	1		150		147.4241184166749	1.2534101250057574
18	145.9013782916736	occluder	2		90		148.67752854168066	0.7468713749985909
18	146.6482496666722	ball_movement	3		360	0.725063874997	149.42439991667925	2.999481916660443
18	149.64773158333264	iti	4		163		152.4238818333397	1.361988000004203
19	151.00971958333685	fixation	0		60		153.7858698333439	0.4964472499996191
19	151.50616683333647	interactor	1		150		154.28231708334351	1.2535259583382867
19	152.75969279167475	occluder	2		90		155.5358430416818	0.7498741249874001
19	153.50956691666215	ball_movement	3		359	0.761132500003	156.2857171666692	2.9877086250053253
19	156.49727554166748	iti	4		180		159.27342579167453	1.5030471666686935
19	158.00032270833617	task_prompt	5		300		160.77647295834322	5.001178458333015
19	163.0015011666692	post_prompt_iti	6		120		165.77765141667624	1.000066708336817
20	164.001567875006	fixation	0		60		166.77771812501305	0.4961849166575121
20	164.49775279166352	interactor	1		149		167.27390304167056	1.2417871250072494
20	165.73953991667076	occluder	2		91		168.5156901666778	0.758824916658341
20	166.4983648333291	ball_movement	3		360	0.818324666674	169.27451508333615	3.002751874999376
20	169.50111670832848	iti	4		230		172.27726695833553	1.9165742500044871
21	171.41769095833297	fixation	0		60		174.19384120834002	0.49318124999990687
21	171.91087220833288	interactor	1		150		174.68702245833992	1.2571442083426518
21	173.16801641667553	occluder	2		90		175.94416666668258	0.7462489166646264
21	173.91426533334015	ball_movement	3		360	0.78344179166	176.6904155833472	3.0034557083272375
21	176.9177210416674	iti	4		513		179.69387129167444	4.271487541671377
22	181.18920858333877	fixation	0		59		183.96535883334582	0.48884037499374244
22	181.6780489583325	interactor	1		151		184.45419920833956	1.2612502083356958
22	182.9392991666682	occluder	2		89		185.71544941667526	0.7420060416625347
22	183.68130520833074	ball_movement	3		360	0.77506575	186.4574554583378	3.0076186250080355
22	186.68892383333878	iti	4		199		189.46507408334583	1.6567509583255742
22	188.34567479166435	short break	5		30		191.1218250416714	30.37484266667161
23	218.72051745833596	fixation	0		16		221.496667708343	0.121639499993762
23	218.84215695832972	interactor	1		150		221.61830720833677	1.25076358334627
23	220.092920541676	occluder	2		90		222.86907079168304	0.7536446666636039
23	220.8465652083396	ball_movement	3		360	0.784496916662	223.62271545834665	2.993495458329562
23	223.84006066666916	iti	4		312		226.6162109166762	2.5997668333293404
24	226.4398274999985	fixation	0		60		229.21597775000555	0.503357291672728
24	226.94318479167123	interactor	1		150		229.71933504167828	1.249886791658355
24	228.19307158332958	occluder	2		89		230.96922183333663	0.7475133333355188
24	228.9405849166651	ball_movement	3		361	0.75543325	231.71673516667215	3.0016595000051893
24	231.9422444166703	iti	4		321		234.71839466667734	2.6754712499969173
25	234.6177156666672	fixation	0		59		237.39386591667426	0.4890902083425317
25	235.10680587500974	interactor	1		150		237.8829561250168	1.256452374989749
25	236.3632582499995	occluder	2		91		239.13940850000654	0.7543650833395077
25	237.117623333339	ball_movement	3		360	0.800113916659	239.89377358334605	3.0003138333268
25	240.1179371666658	iti	4		136		242.89408741667285	1.1300010416744044
26	241.2479382083402	fixation	0		60		244.02408845834725	0.5032872499868972
26	241.7512254583271	interactor	1		150		244.52737570833415	1.2497691250027856
26	243.00099458332988	occluder	2		90		245.77714483333693	0.750708041668986
26	243.75170262499887	ball_movement	3		360	0.769080124999	246.52785287500592	2.996699458337389
26	246.74840208333626	iti	4		172		249.5245523333433	1.4360736249946058
27	248.18447570833087	fixation	0		60		250.9606259583379	0.500014083343558
27	248.68448979167442	interactor	1		150		251.46064004168147	1.2501224166626344
27	249.93461220833706	occluder	2		90		252.7107624583441	0.749904999989667
27	250.68451720832672	ball_movement	3		360	0.79454287501	253.46066745833377	3.0000405833416153
27	253.68455779166834	iti	4		486		256.4607080416754	4.053517583335633
28	257.738075375004	fixation	0		60		260.514225625011	0.49641041667200625
28	258.234485791676	interactor	1		150		261.01063604168303	1.2500652083253954
28	259.4845510000014	occluder	2		90		262.2607012500084	0.7533245833328692
28	260.23787558333424	ball_movement	3		360	0.747749416681	263.0140258333413	2.99648362500011
28	263.23435920833435	iti	4		122		266.0105094583414	1.0218344166642055
29	264.25619362499856	fixation	0		59		267.0323438750056	0.48649229167494923
29	264.7426859166735	interactor	1		151		267.51883616668056	1.2618074999918463
29	266.00449341666535	occluder	2		89		268.7806436666724	0.7388011250004638
29	266.7432945416658	ball_movement	3		360	0.783273875	269.51944479167287	2.999428374998388
29	269.7427229166642	iti	4		201		272.51887316667126	1.6748901666724123
30	271.4176130833366	fixation	0		61		274.19376333334367	0.5118072499899426
30	271.92942033332656	interactor	1		150		274.7055705833336	1.2466850416822126
30	273.1761053750088	occluder	2		90		275.9522556250158	0.7502719999902183
30	273.926377374999	ball_movement	3		355	0.78520025	276.70252762500604	3.0029884583345847
30	276.9293658333336	iti	4		171		279.7055160833406	1.421541250005248
31	278.3509070833388	fixation	0		59		281.1270573333459	0.4916967499884777
31	278.8426038333273	interactor	1		151		281.61875408333435	1.2617762916779611
31	280.10438012500526	occluder	2		89		282.8805303750123	0.7384142916707788
31	280.84279441667604	ball_movement	3		361	0.763602208332	283.6189446666831	3.008167499996489
